114651,"b'RT @MaeghanCoco: Oh hey, Jonas Gray! Remember him? #Patriots #NEvsGB'"
114651,"b'Typical refs make up calls to benefit the Patriots, that was incidental contact'"
114651,"b""Packers are pitiful, can't convert 3 red zone possessions?"""
114651,"b'RT @packers: End of 3rd quarter from Lambeau Field, #Packers lead 23-14. Patriots have 3rd &amp; 1 from GB 41. #NEvsGB'"
114651,"b'RT @packers: End of 3rd quarter from Lambeau Field, #Packers lead 23-14. Patriots have 3rd &amp; 1 from GB 41. #NEvsGB'"
114651,b'Welcome back #jonasgray!! We could use a few of ur TD.. #PatriotsNation #NEvsGB @Patriots'
114651,"b'RT @packers: End of 3rd quarter from Lambeau Field, #Packers lead 23-14. Patriots have 3rd &amp; 1 from GB 41. #NEvsGB'"
114651,"b""YES!!!!! They put @jgray_ND25 on the field finally!!! I've been asking #Patriots to do that all night! #NFL #Packers  #NEvsGB"""
114651,"b'RT @packers: End of 3rd quarter from Lambeau Field, #Packers lead 23-14. Patriots have 3rd &amp; 1 from GB 41. #NEvsGB'"
114650,b'RT @nfl: Brady. Gronk. Easy.\n\n1st DOWN. #GBvsNE'
114650,"b'RT @packers: End of 3rd quarter from Lambeau Field, #Packers lead 23-14. Patriots have 3rd &amp; 1 from GB 41. #NEvsGB'"
114650,b'RT @Patriots: Julian Edelman back on the field for the #Patriots. #NEvsGB'
114650,b'RT @SportsCenter: 7-year old water coach was bullied for his speech impediment until his team &amp; the Patriots rallied around him. \xc2\xbb http://t\xe2\x80\xa6'
114650,"b""RT @packers: It's 23-14 #Packers w/14 seconds left in Q2. Scoring drive: 5 plays,  81 yds, :55. #NEvsGB"""
114650,b'Patriots bouta come back\xf0\x9f\x92\xaa'
114650,b'COME ON PATRIOTS!!!!'
114650,b'@packers Go Pack Go!\xf0\x9f\x8e\x89\xf0\x9f\x8e\x89\xf0\x9f\x8e\x89'
114649,"b'RT @packers: End of 3rd quarter from Lambeau Field, #Packers lead 23-14. Patriots have 3rd &amp; 1 from GB 41. #NEvsGB'"
114649,b'RT @nfl: Brady. Gronk. Easy.\n\n1st DOWN. #GBvsNE'
114649,"b""Boy, that was some Grade A bull shit on that illegal contact call. Watch where you're running, Edelman. #GBvsNE #GoPackGo"""
114649,"b""RT @goldcoastgirlx: This could be us but you playin' #GBvsNE http://t.co/Sf92aurnio"""
114649,b'Come on Green Bay. Beat those Patriots!'
114649,b'Jonas Gray needs to take over this friggin game.  Now. #NEvsGB #Patriots'
114649,b'RT @nfl: Brady. Gronk. Easy.\n\n1st DOWN. #GBvsNE'
114649,"b'RT @packers: End of 3rd quarter from Lambeau Field, #Packers lead 23-14. Patriots have 3rd &amp; 1 from GB 41. #NEvsGB'"
114649,"b""@TheTruth_Ray hey fuck boy. How's the pats/packers game???"""
114649,b'that was a really shitty Q for the Packers offense... our shaky D allows only 14pts thru three quarters and its still a game!'
114648,"b""RT @PackerReport: This flag was so late that the Patriots' punt team was two steps onto the field."""
114648,"b""@alicia_nahhas @matty_paddy maybe after this patriots game I'll hit u up"""
114648,"b'RT @packers: End of 3rd quarter from Lambeau Field, #Packers lead 23-14. Patriots have 3rd &amp; 1 from GB 41. #NEvsGB'"
114648,b'RT @nfl: Brady. Gronk. Easy.\n\n1st DOWN. #GBvsNE'
114648,"b""RT @FakeLafell: See @Patriots that's what happens when you play gray!"""
114648,"b""@Harry_Styles I'm watching the Green Bay packers game are u? :) #HarryStyles"""
114648,b'when the Patriots practice how much time to they devote to pointing at the opposing team on busted plays'
114648,b'\xe2\x80\x9c@torressel: Sorry not sorry. #GameDay #PatsNation \xe2\x9d\xa4\xef\xb8\x8f @Patriots @PatsGazette @double_cupp_me http://t.co/WmS8YMilpz\xe2\x80\x9d \xf0\x9f\x98\xad\xf0\x9f\x98\xad'
114648,"b""RT @hair8340: RT @packers: Today's attendance: 78,431. New Lambeau Field record. #NEvsGB"""
114648,b'@packers cmon guys lets get a sack here'
114648,b'RT @nfl: Brady. Gronk. Easy.\n\n1st DOWN. #GBvsNE'
114648,b'Get ready for the Patriots in the 4th QTR.'
114647,"b'Refs have received the call from Goodell, the yellow will start flying against the Packers now.'"
114647,b'@SaaimaSamji ew Packers all the way'
114647,"b'Patriots cry for a flagg &amp; they get ittt , i forgot whos the home team thoo?'"
114647,b'RT @nfl: Brady. Gronk. Easy.\n\n1st DOWN. #GBvsNE'
114647,b'After 3 quarters @packers lead the @Patriots 23-14 \xf0\x9f\x8f\x88'
114647,"b""There's the guy I've been looking for! @Patriots #PatriotsNation"""
114647,b'END of the third.  Packers lead the Patriots 23-14.  #NEvsGB'
114647,b'15 minutes to go. #GBvsNE'
114647,b'RT @robbie_raffii: Who do you gotta blow to get calls like the #Patriots do since 2001'
114647,b'RT @aktraveling: One again NE Begging for flags and they Oblige. and people ask me why I hate the Patriots #NEvsGB'
114647,b'Patriots actively using 4 RBs. Lol'
114647,b'http://t.co/2Kh8SUDROG Patriots vs. Packers in Tweets  #Patriots http://t.co/sn7HDp8edZ'
114647,"b""RT @hair8340: RT @packers: Today's attendance: 78,431. New Lambeau Field record. #NEvsGB"""
114647,b'RT @nfl: Brady. Gronk. Easy.\n\n1st DOWN. #GBvsNE'
114647,b'RT @nfl: Brady. Gronk. Easy.\n\n1st DOWN. #GBvsNE'
114647,"b""RT @realOBF: Tweets you've never seen before: Jonas Gray just in time. #GBvsNE"""
114647,b'30 Times You Wanted To Smack The Smug Off The New England Patriots\xe2\x80\x99 Faces http://t.co/BeDLgHgq3I via @mjkiebus @buzzfeed'
114647,b'End of 3. #Patriots were beat up in the 3rd quarter'
114647,"b'RT @packers: End of 3rd quarter from Lambeau Field, #Packers lead 23-14. Patriots have 3rd &amp; 1 from GB 41. #NEvsGB'"
114646,b'RT @nfl: Brady. Gronk. Easy.\n\n1st DOWN. #GBvsNE'
114646,b'RT @adbrandt: Adams pushing off like a veteran...#GBvsNE'
114646,b'@JennieOhMy thats what I said!\nPatriots got a gift from the refs on that one'
114646,"b""Geesus! We're only down 9... Let's get something Patriots!"""
114646,b'Lord please let the Packers beat the Patriots. Amen'
114646,"b'RT @packers: End of 3rd quarter from Lambeau Field, #Packers lead 23-14. Patriots have 3rd &amp; 1 from GB 41. #NEvsGB'"
114646,b'15 minute shoot-out #GBvsNE'
114646,b'If the Patriots pull off a comeback this last quarter you might aswell just give them the Super Bowl now'
114646,b'RT @michaelsdevine: Good to know #Gray is still alive #Patriots #NEvsGB'
114646,"b""RT @PackerReport: This flag was so late that the Patriots' punt team was two steps onto the field."""
114645,"b""RT @hair8340: RT @packers: Today's attendance: 78,431. New Lambeau Field record. #NEvsGB"""
114645,b'RT @Patriots: Julian Edelman back on the field for the #Patriots. #NEvsGB'
114645,b'There we go @packers!!'
114645,b'Petty lol \xe2\x80\x9c@Patriots: Jonas Gray gets his first carry of the game - a gain of 4 to close out the 3rd quarter. #NEvsGB\xe2\x80\x9d'
114645,b'LETS GO PACKERS!!!!!!!!!\xf0\x9f\x92\x9a\xf0\x9f\x92\x9b\xf0\x9f\x92\x9a\xf0\x9f\x92\x9b\xf0\x9f\x92\x9a\xf0\x9f\x92\x9b\xf0\x9f\x92\x9a'
114645,"b'RT @packers: End of 3rd quarter from Lambeau Field, #Packers lead 23-14. Patriots have 3rd &amp; 1 from GB 41. #NEvsGB'"
